CustomerID,recency,frequency,total_quantity,total_spend,avg_order_value,unique_products,country,target_30d_spend
13407.0,508,3,1690,2244.7,26.408235294117645,85,United Kingdom,0.0
13408.0,5,90,25191,43998.002,61.19332684283727,284,United Kingdom,2148.46
13410.0,4,8,1132,1927.56,42.834666666666664,24,United Kingdom,0.0
13411.0,37,1,72,213.55,11.863888888888889,17,United Kingdom,0.0
13412.0,550,1,176,487.34999999999997,14.333823529411763,33,United Kingdom,0.0
13413.0,569,6,455,429.44,9.986976744186046,38,United Kingdom,0.0
13414.0,63,6,2702,2494.14,45.348,48,United Kingdom,0.0
13415.0,402,4,502,800.67,7.6987499999999995,85,United Kingdom,0.0
13416.0,11,2,114,503.3,27.961111111111112,16,United Kingdom,437.5
13417.0,135,5,442,1264.66,21.43491525423729,42,United Kingdom,0.0
13418.0,14,29,7085,11174.3,21.004323308270674,306,United Kingdom,370.68
13420.0,79,2,101,159.85,19.98125,8,United Kingdom,0.0
13421.0,220,7,1734,3077.08,13.263275862068966,157,United Kingdom,1026.04
13423.0,358,1,141,217.03,18.085833333333333,12,United Kingdom,0.0
13424.0,379,1,529,572.77,14.31925,40,United Kingdom,0.0
13425.0,38,5,2382,3403.63,19.121516853932587,124,United Kingdom,0.0
13426.0,19,18,4020,6536.71,23.34539285714286,131,United Kingdom,697.46
13427.0,50,5,766,888.79,19.321521739130436,32,United Kingdom,0.0
13428.0,444,2,210,281.51,4.021571428571429,66,United Kingdom,0.0
13429.0,5,1,620,330.6,13.775,24,United Kingdom,362.4
13430.0,16,1,433,336.31,11.596896551724138,29,United Kingdom,0.0
13431.0,18,7,1454,2900.82,24.376638655462187,105,United Kingdom,415.41999999999996
13432.0,501,2,217,439.1,3.955855855855856,98,United Kingdom,0.0
13433.0,431,4,190,658.3199999999999,27.429999999999996,22,United Kingdom,0.0
13434.0,4,5,864,1666.8600000000001,47.624571428571436,17,United Kingdom,0.0
13435.0,5,6,1859,2638.36,25.127238095238095,77,United Kingdom,558.6
13437.0,29,4,689,2173.6,18.113333333333333,108,United Kingdom,0.0
13438.0,477,1,10,46.5,46.5,1,United Kingdom,0.0
13439.0,185,3,952,986.61,5.907844311377246,132,United Kingdom,0.0
13440.0,353,7,573,1295.25,21.953389830508474,49,United Kingdom,0.0
13441.0,21,2,520,720.9,18.971052631578946,33,United Kingdom,0.0
13442.0,597,3,115,419.87,11.04921052631579,33,United Kingdom,0.0
13443.0,378,6,809,1280.16,6.275294117647059,176,United Kingdom,0.0
13444.0,304,2,337,631.6800000000001,10.891034482758622,51,United Kingdom,0.0
13445.0,556,1,198,241.89999999999998,34.55714285714286,7,United Kingdom,0.0
13446.0,360,11,2403,3881.89,20.218177083333334,113,United Kingdom,0.0
13448.0,10,12,3952,8190.55,15.60104761904762,317,United Kingdom,0.0
13450.0,19,12,3954,3803.6,27.56231884057971,57,United Kingdom,0.0
13451.0,56,10,4883,6678.16,6.870534979423868,534,United Kingdom,0.0
13452.0,189,3,6,729.8,243.26666666666665,2,United Kingdom,0.0
13453.0,95,3,341,781.6899999999999,19.54225,33,United Kingdom,0.0
13454.0,571,1,198,219.87,9.559565217391304,23,United Kingdom,0.0
13455.0,296,5,821,2540.53,19.847890625,70,United Kingdom,0.0
13456.0,85,3,261,855.0600000000001,37.176521739130436,18,United Kingdom,454.76
13457.0,618,2,96,148.22,16.468888888888888,9,United Kingdom,0.0
13458.0,29,12,5773,9991.12,25.293974683544306,258,United Kingdom,994.22
13459.0,554,2,986,1160.4099999999999,15.896027397260273,57,United Kingdom,0.0
13461.0,68,5,2798,3599.2,69.21538461538461,29,United Kingdom,0.0
13462.0,182,5,697,1153.85,16.251408450704226,64,United Kingdom,0.0
13464.0,324,5,1037,2422.96,22.02690909090909,95,United Kingdom,674.68
13465.0,376,2,584,931.12,27.385882352941177,34,United Kingdom,0.0
13466.0,114,5,660,1013.35,18.424545454545456,49,United Kingdom,0.0
13468.0,4,65,5387,12540.68,18.55130177514793,279,United Kingdom,222.63
13469.0,583,1,52,82.4,13.733333333333334,6,United Kingdom,0.0
13470.0,29,2,100,165.0,16.5,7,United Kingdom,0.0
13472.0,393,2,310,592.24,21.15142857142857,24,United Kingdom,0.0
13473.0,262,7,932,2476.38,40.596393442622954,56,United Kingdom,181.38
13474.0,166,3,334,663.79,5.106076923076923,116,United Kingdom,0.0
13475.0,121,4,1012,1431.78,16.648604651162792,64,United Kingdom,0.0
13476.0,108,5,713,2061.4700000000003,19.447830188679248,86,United Kingdom,0.0
13477.0,68,9,1700,2279.14,17.80578125,93,United Kingdom,464.07
13478.0,399,5,1189,2215.78,17.72624,114,United Kingdom,0.0
13479.0,130,4,716,851.37,16.063584905660377,45,United Kingdom,0.0
13480.0,346,2,362,627.82,15.31268292682927,40,United Kingdom,0.0
13481.0,38,10,1774,3387.61,17.195989847715737,142,United Kingdom,443.23
13482.0,162,2,187,336.09,16.804499999999997,20,United Kingdom,0.0
13484.0,171,3,224,790.72,20.274871794871796,38,United Kingdom,0.0
13485.0,163,11,1798,3019.2200000000003,19.108987341772153,131,United Kingdom,0.0
13486.0,8,3,669,1122.41,16.2668115942029,69,United Kingdom,0.0
13487.0,143,4,310,680.27,17.44282051282051,26,United Kingdom,166.6
13488.0,2,21,6921,13986.76,21.786230529595016,343,United Kingdom,878.98
13489.0,35,4,560,449.52,32.10857142857143,11,United Kingdom,0.0
13490.0,584,1,25,154.25,19.28125,8,United Kingdom,0.0
13491.0,77,26,2294,4439.1900000000005,17.073807692307696,137,United Kingdom,127.37
13492.0,66,3,408,1269.84,25.3968,38,Switzerland,0.0
13493.0,205,2,380,618.63,77.32875,6,Switzerland,0.0
13494.0,241,1,162,316.26000000000005,17.570000000000004,18,United Kingdom,0.0
13495.0,162,8,2330,4401.82,34.66,50,United Kingdom,0.0
13496.0,289,1,229,501.01,19.269615384615385,26,United Kingdom,0.0
13497.0,212,6,579,1320.33,19.70641791044776,52,United Kingdom,0.0
13498.0,660,1,362,327.38,19.25764705882353,17,United Kingdom,0.0
13499.0,3,3,451,613.85,21.923214285714288,24,United Kingdom,0.0
13500.0,52,2,357,625.93,15.648249999999999,38,United Kingdom,0.0
13501.0,218,3,1253,2885.11,25.30798245614035,90,Switzerland,0.0
13502.0,204,4,336,677.66,28.235833333333332,20,United Kingdom,0.0
13503.0,1,6,1118,1905.39,9.623181818181818,158,United Kingdom,0.0
13505.0,2,4,2486,4393.63,20.435488372093022,182,Switzerland,0.0
13506.0,246,5,1174,1639.2,16.726530612244897,55,United Kingdom,0.0
13507.0,28,3,1212,2022.79,15.803046875,123,United Kingdom,0.0
13508.0,173,2,180,287.05,10.251785714285715,27,United Kingdom,0.0
13509.0,29,6,907,840.02,23.33388888888889,24,United Kingdom,176.6
13510.0,25,9,2401,3664.54,15.593787234042553,147,United Kingdom,551.89
13511.0,606,1,60,282.76,56.552,5,United Kingdom,0.0
13512.0,190,4,419,713.39,18.292051282051283,31,United Kingdom,0.0
13513.0,56,3,364,824.59,20.61475,32,United Kingdom,0.0
13514.0,3,4,288,815.9000000000001,38.852380952380955,15,United Kingdom,0.0
13515.0,2,6,819,1265.82,16.655526315789473,64,United Kingdom,0.0
13516.0,2,3,449,916.26,16.65927272727273,51,United Kingdom,0.0
13517.0,36,2,981,1612.18,14.927592592592593,99,United Kingdom,516.24
13518.0,15,1,392,659.4399999999999,17.353684210526314,36,United Kingdom,0.0
13519.0,8,2,133,343.21,18.063684210526315,19,United Kingdom,0.0
13520.0,67,10,2952,6233.03,33.87516304347826,72,Switzerland,676.37
13523.0,129,4,1430,3505.88,21.775652173913045,117,United Kingdom,616.8
13524.0,11,4,207,483.86,24.193,14,United Kingdom,196.32
13525.0,178,1,208,282.88,141.44,2,United Kingdom,0.0
13526.0,668,2,1911,1182.0,26.863636363636363,29,United Kingdom,0.0
13527.0,19,11,2584,4257.37,10.308401937046005,247,United Kingdom,0.0
13529.0,8,2,74,307.76,20.517333333333333,15,United Kingdom,0.0
13530.0,564,1,272,402.97999999999996,22.387777777777774,18,United Kingdom,0.0
13531.0,135,6,600,1738.52,19.31688888888889,44,United Kingdom,0.0
13533.0,112,3,204,270.79,3.563026315789474,61,United Kingdom,0.0
13534.0,37,31,3150,6222.35,18.85560606060606,145,United Kingdom,835.15
13535.0,332,1,10,89.5,89.5,1,United Kingdom,0.0
13536.0,5,1,319,455.17,18.2068,25,United Kingdom,369.74
13537.0,355,2,337,717.85,17.09166666666667,38,United Kingdom,0.0
13538.0,24,11,925,2822.63,20.306690647482014,104,United Kingdom,290.1
13539.0,15,7,710,1569.3600000000001,18.248372093023256,69,United Kingdom,0.0
13540.0,397,3,189,632.39,19.7621875,26,United Kingdom,0.0
13541.0,357,2,279,785.25,78.525,10,United Kingdom,0.0
13542.0,306,17,815,4006.17,11.887744807121662,98,United Kingdom,0.0
13543.0,564,2,329,1439.6100000000001,30.630000000000003,37,United Kingdom,0.0
13544.0,170,5,306,660.5,3.0022727272727274,186,United Kingdom,0.0
13545.0,320,2,257,374.64,6.572631578947369,54,United Kingdom,0.0
13546.0,130,3,339,653.3100000000001,7.96719512195122,58,United Kingdom,230.12
13547.0,338,1,82,175.53,3.7346808510638296,44,United Kingdom,0.0
13548.0,26,3,565,908.99,4.860909090909091,169,United Kingdom,0.0
13549.0,72,6,507,849.65,16.659803921568628,41,United Kingdom,70.15
13550.0,313,1,454,349.51,7.943409090909091,40,United Kingdom,0.0
13551.0,249,2,36,244.2,48.839999999999996,5,United Kingdom,0.0
13552.0,16,21,2475,6553.4,33.95544041450777,155,United Kingdom,425.52
13553.0,604,1,206,517.8,5.508510638297872,85,United Kingdom,0.0
13554.0,310,7,581,1638.28,8.232562814070352,156,United Kingdom,0.0
13555.0,3,13,4827,8999.19,22.111031941031943,264,United Kingdom,0.0
13556.0,359,2,134,200.82,22.313333333333333,8,United Kingdom,0.0
13557.0,210,12,2076,2688.88,16.598024691358024,116,United Kingdom,0.0
13559.0,442,2,360,990.0,495.0,1,United Kingdom,0.0
13561.0,145,11,1136,1820.72,7.814248927038626,131,United Kingdom,0.0
13562.0,11,8,1603,4838.18,24.684591836734697,88,United Kingdom,0.0
13563.0,14,2,209,777.53,15.867959183673468,49,United Kingdom,0.0
13564.0,74,37,9251,17249.55,13.571636506687646,484,United Kingdom,0.0
13565.0,264,2,166,284.76,8.136,28,United Kingdom,0.0
13566.0,12,4,1034,1418.59,4.5613826366559485,230,United Kingdom,289.53000000000003
13567.0,358,4,645,1083.69,5.338374384236453,180,United Kingdom,0.0
13568.0,103,1,70,192.85,4.382954545454545,41,United Kingdom,0.0
13569.0,297,3,282,638.35,4.1722222222222225,103,United Kingdom,0.0
13570.0,173,1,161,239.49,8.870000000000001,27,United Kingdom,0.0
13571.0,22,21,2289,3538.05,6.896783625730994,223,United Kingdom,341.91
13572.0,135,1,534,1384.25,41.946969696969695,32,United Kingdom,0.0
13573.0,183,5,367,653.84,9.906666666666666,54,United Kingdom,262.63
13574.0,341,1,316,421.25,4.089805825242719,84,United Kingdom,0.0
13575.0,0,3,267,477.21,16.455517241379308,28,United Kingdom,147.41
13576.0,1,24,3955,10177.78,44.059653679653685,112,United Kingdom,283.89
13577.0,22,10,1467,2995.48,19.707105263157896,92,United Kingdom,0.0
13578.0,339,1,127,147.66,16.406666666666666,9,United Kingdom,0.0
13579.0,299,4,634,1236.7,16.272368421052633,62,United Kingdom,0.0
13580.0,336,1,45,107.75,21.55,5,United Kingdom,0.0
13581.0,239,2,119,280.53000000000003,8.500909090909092,32,United Kingdom,0.0
13582.0,319,2,106,241.68,21.970909090909092,10,United Kingdom,0.0
13583.0,85,2,1097,1445.031,15.052406249999999,93,United Kingdom,0.0
13584.0,236,3,363,392.45,4.728313253012048,74,United Kingdom,0.0
13585.0,460,3,1386,684.54,17.552307692307693,29,United Kingdom,0.0
13586.0,471,1,39,131.53,6.263333333333334,20,United Kingdom,0.0
13587.0,379,3,484,961.1,43.68636363636364,20,United Kingdom,712.4
13588.0,16,5,1774,1605.94,13.844310344827587,109,United Kingdom,425.38
13589.0,109,5,207,888.09,22.20225,36,United Kingdom,0.0
13590.0,80,16,4328,5484.05,14.663235294117648,242,United Kingdom,552.4
13591.0,134,6,628,1753.04,21.642469135802468,71,United Kingdom,340.9
13592.0,135,3,71,205.51,15.808461538461538,12,United Kingdom,0.0
13593.0,38,14,2190,5523.6900000000005,13.472414634146343,212,United Kingdom,0.0
13594.0,415,1,37,136.35000000000002,19.47857142857143,7,United Kingdom,396.97
13595.0,446,3,353,818.22,5.383026315789474,114,United Kingdom,0.0
13597.0,330,2,231,396.71,23.335882352941177,17,United Kingdom,0.0
13598.0,425,4,343,609.42,10.329152542372881,46,United Kingdom,180.17000000000002
13599.0,14,22,5074,7847.84,28.5376,152,United Kingdom,0.0
13600.0,242,2,599,518.42,12.644390243902437,35,United Kingdom,0.0
13601.0,141,3,699,865.02,6.268260869565217,114,United Kingdom,320.12
13602.0,311,3,271,596.28,17.036571428571428,29,United Kingdom,428.89
13604.0,588,1,242,717.62,34.172380952380955,21,United Kingdom,0.0
13605.0,317,2,425,522.67,9.861698113207547,50,United Kingdom,0.0
13606.0,173,2,243,250.42,6.2604999999999995,37,United Kingdom,0.0
13607.0,332,1,178,400.3,16.679166666666667,24,United Kingdom,678.01
13608.0,470,1,113,236.2,6.561111111111111,31,United Kingdom,0.0
13609.0,523,1,19,167.35,23.907142857142855,7,United Kingdom,0.0
13610.0,40,12,765,1820.21,5.070222841225627,287,United Kingdom,237.43
13611.0,19,10,2002,3319.53,14.495764192139738,170,United Kingdom,0.0
13612.0,562,1,444,818.29,16.3658,50,United Kingdom,0.0
13613.0,382,5,445,1039.8500000000001,17.62457627118644,50,United Kingdom,0.0
13614.0,19,5,572,1845.86,10.428587570621469,154,United Kingdom,0.0
13615.0,248,8,2910,6272.53,17.091362397820163,259,United Kingdom,0.0
13616.0,498,2,175,288.1,7.786486486486487,31,United Kingdom,0.0
13617.0,43,7,481,1100.27,12.090879120879121,43,United Kingdom,178.48000000000002
13618.0,103,1,246,177.34,13.641538461538461,13,United Kingdom,0.0
13619.0,474,2,84,231.69,4.728367346938775,39,United Kingdom,0.0
13620.0,458,1,74,112.34,22.468,5,United Kingdom,0.0
13621.0,46,1,343,213.85,11.255263157894737,19,United Kingdom,0.0
13622.0,626,1,379,658.95,20.5921875,32,United Kingdom,0.0
13623.0,140,9,879,2370.63,8.620472727272727,198,United Kingdom,0.0
13624.0,318,1,820,462.08,21.003636363636364,22,United Kingdom,0.0
13625.0,526,1,144,301.26,14.345714285714285,21,United Kingdom,0.0
13626.0,182,2,398,707.04,16.069090909090907,44,United Kingdom,0.0
13627.0,9,6,1373,1941.61,15.91483606557377,114,United Kingdom,304.29
13628.0,606,1,106,310.14,19.38375,16,United Kingdom,0.0
13629.0,29,16,6572,11296.86,144.83153846153846,27,United Kingdom,537.0
13630.0,5,6,1271,1799.78,26.86238805970149,50,United Kingdom,0.0
13631.0,29,11,467,3070.42,279.1290909090909,6,United Kingdom,0.0
13632.0,103,6,918,2341.48,14.63425,124,United Kingdom,854.53
13634.0,16,15,1974,4870.59,11.65212918660287,246,United Kingdom,0.0
13635.0,372,3,1207,1928.1299999999999,19.281299999999998,89,United Kingdom,1071.03
13636.0,52,4,339,646.55,15.76951219512195,36,United Kingdom,0.0
13637.0,117,2,354,684.85,7.363978494623656,75,United Kingdom,125.65
13639.0,4,2,997,1346.27,22.81813559322034,49,United Kingdom,0.0
13640.0,541,1,108,405.0,101.25,4,United Kingdom,0.0
13641.0,570,5,1098,1016.47,23.10159090909091,41,United Kingdom,0.0
13642.0,145,4,253,514.72,4.515087719298246,93,United Kingdom,0.0
13643.0,28,9,755,1896.73,21.55375,63,United Kingdom,0.0
13644.0,3,2,1103,1398.6100000000001,17.056219512195124,81,United Kingdom,446.73
13645.0,50,1,158,252.1,50.42,5,United Kingdom,0.0
13646.0,329,2,79,326.25,5.625,58,United Kingdom,0.0
13647.0,1,7,1567,2669.46,22.061652892561984,87,United Kingdom,0.0
13648.0,330,8,960,1764.02,16.641698113207546,95,United Kingdom,0.0
13649.0,186,6,863,1678.88,13.324444444444445,97,United Kingdom,0.0
13650.0,18,7,1320,2515.14,19.49720930232558,95,United Kingdom,474.62
13651.0,311,1,29,132.65,16.58125,8,United Kingdom,0.0
13652.0,186,4,1282,2114.01,15.776194029850748,102,United Kingdom,456.84000000000003
13653.0,417,1,72,152.2,16.91111111111111,9,United Kingdom,0.0
13654.0,75,9,4112,5314.94,19.540220588235293,223,United Kingdom,993.0600000000001
13655.0,44,6,1225,2280.51,19.163949579831936,103,United Kingdom,0.0
13656.0,94,4,862,1078.85,12.400574712643676,81,United Kingdom,0.0
13657.0,131,1,132,152.34,16.926666666666666,9,United Kingdom,0.0
13658.0,15,7,1963,5483.1,25.986255924170617,156,United Kingdom,0.0
13659.0,135,12,2539,4894.88,17.799563636363636,224,United Kingdom,0.0
13660.0,330,1,137,314.59,7.672926829268292,39,United Kingdom,0.0
13661.0,533,1,118,325.24,19.131764705882354,17,United Kingdom,0.0
13662.0,15,11,1179,2250.11,16.424160583941607,126,United Kingdom,0.0
13663.0,109,5,893,2047.51,20.681919191919192,87,United Kingdom,0.0
13665.0,316,3,1652,1711.6599999999999,16.147735849056602,97,United Kingdom,0.0
13666.0,217,4,50,107.3,7.153333333333333,15,United Kingdom,20.6
13667.0,79,1,154,305.02,3.505977011494253,82,United Kingdom,0.0
13668.0,43,30,5343,11661.22,18.45129746835443,356,United Kingdom,188.94
13669.0,79,2,169,243.15,30.39375,8,United Kingdom,170.39999999999998
13670.0,5,1,282,349.7,13.988,25,United Kingdom,0.0
13671.0,324,1,107,194.95,2.5651315789473683,61,United Kingdom,0.0
13672.0,231,3,138,419.92,23.32888888888889,13,United Kingdom,0.0
13674.0,362,1,102,240.68,17.19142857142857,14,United Kingdom,0.0
13675.0,81,2,330,486.82000000000005,19.472800000000003,25,United Kingdom,0.0
13676.0,469,2,104,243.9,18.76153846153846,13,United Kingdom,0.0
13677.0,334,2,218,556.1899999999999,5.19803738317757,98,United Kingdom,0.0
13678.0,81,1,924,232.6,14.5375,16,United Kingdom,0.0
13679.0,423,3,102,281.26,5.6251999999999995,44,United Kingdom,0.0
13680.0,267,10,4511,10104.84,19.17426944971537,280,United Kingdom,0.0
13681.0,85,1,96,203.46,15.650769230769232,13,United Kingdom,327.62
13682.0,117,1,10,59.5,19.833333333333332,3,United Kingdom,0.0
13683.0,387,1,180,258.6,25.860000000000003,10,United Kingdom,0.0
13684.0,215,4,235,596.98,5.476880733944954,81,United Kingdom,0.0
13686.0,112,3,378,409.04,12.030588235294118,27,United Kingdom,0.0
13687.0,368,1,87167,11880.84,264.01866666666666,45,United Kingdom,0.0
13688.0,565,1,130,375.5,75.1,5,United Kingdom,0.0
13689.0,374,1,210,349.5,116.5,3,United Kingdom,910.0
13691.0,326,1,145,212.78,3.9403703703703705,54,United Kingdom,0.0
13692.0,143,4,1610,2497.66,33.30213333333333,69,United Kingdom,0.0
13693.0,304,9,880,2011.82,18.97943396226415,78,United Kingdom,0.0
13694.0,1,135,178053,182970.25,127.50540069686411,862,United Kingdom,5542.18
13695.0,11,14,1591,2363.55,30.69545454545455,38,United Kingdom,110.4
13696.0,351,3,552,2020.4,84.18333333333334,24,United Kingdom,0.0
13698.0,526,2,231,465.53000000000003,11.638250000000001,31,United Kingdom,0.0
13699.0,85,2,219,764.15,20.6527027027027,33,United Kingdom,0.0
13700.0,22,11,2523,1999.6,8.88711111111111,162,United Kingdom,305.76
13701.0,376,1,80,161.0,17.88888888888889,9,United Kingdom,0.0
13702.0,375,1,74,135.18,27.036,5,United Kingdom,0.0
13703.0,248,2,128,425.56,11.501621621621622,36,United Kingdom,0.0
13704.0,3,5,1028,1289.4,17.424324324324324,66,United Kingdom,616.62
13705.0,74,6,883,1846.15,23.975974025974025,51,United Kingdom,0.0
13706.0,232,2,301,631.17,16.609736842105264,38,United Kingdom,0.0
13707.0,197,5,2210,3365.86,21.715225806451613,142,United Kingdom,0.0
13708.0,201,1,306,296.88,5.821176470588235,49,United Kingdom,0.0
13709.0,31,10,2512,4202.91,17.43946058091286,184,United Kingdom,1776.26
13710.0,353,2,160,329.04,47.00571428571429,7,United Kingdom,0.0
13711.0,148,9,819,1792.26,19.48108695652174,80,United Kingdom,0.0
13712.0,176,2,1128,766.42,23.224848484848483,32,United Kingdom,0.0
13713.0,338,3,286,743.26,9.064146341463415,70,United Kingdom,0.0
13714.0,395,1,50,161.35,5.378333333333333,30,United Kingdom,0.0
13715.0,211,17,4934,8483.29,15.886310861423222,277,United Kingdom,0.0
13716.0,199,1,138,138.28,6.584761904761905,21,United Kingdom,0.0
13717.0,58,6,1752,1274.28,13.701935483870967,82,United Kingdom,301.53999999999996
13718.0,176,2,173,306.55,25.545833333333334,9,United Kingdom,0.0
13719.0,135,8,1176,2112.31,10.010947867298578,159,United Kingdom,250.49
13720.0,46,4,501,799.9,18.60232558139535,42,United Kingdom,0.0
13721.0,325,1,196,217.39999999999998,15.528571428571427,14,United Kingdom,0.0
13722.0,61,10,3059,5635.41,29.816984126984128,137,United Kingdom,0.0
13723.0,147,6,629,1209.2,20.494915254237288,51,United Kingdom,0.0
13724.0,567,1,130,213.01,5.071666666666666,39,United Kingdom,0.0
13725.0,99,7,724,1865.7,19.638947368421054,86,United Kingdom,114.86
13726.0,30,1,384,292.68,12.725217391304348,23,United Kingdom,0.0
13727.0,541,6,208,746.57,11.66515625,55,United Kingdom,0.0
13728.0,37,15,1165,2636.05,17.45728476821192,68,United Kingdom,0.0
13729.0,365,3,419,724.73,18.582820512820515,36,United Kingdom,0.0
13730.0,65,2,488,752.6,17.50232558139535,38,United Kingdom,0.0
13731.0,149,2,278,610.59,16.068157894736842,36,United Kingdom,0.0
13733.0,340,2,335,487.03000000000003,16.794137931034484,28,United Kingdom,0.0
13734.0,438,4,303,6701.640000000001,239.34428571428575,24,United Kingdom,0.0
13735.0,105,11,3747,8337.67,14.835711743772242,318,United Kingdom,991.56
13736.0,190,6,1283,2391.84,5.411402714932127,255,United Kingdom,0.0
13737.0,130,1,125,339.59999999999997,11.319999999999999,29,United Kingdom,0.0
13738.0,326,1,240,440.93,4.792717391304348,88,United Kingdom,0.0
13739.0,457,1,22,75.3,25.099999999999998,3,United Kingdom,0.0
13740.0,170,5,991,1597.77,16.818631578947368,83,United Kingdom,0.0
13741.0,1,3,218,668.4300000000001,19.65970588235294,34,United Kingdom,0.0
13742.0,19,11,1001,2791.62,10.263308823529412,164,United Kingdom,0.0
13743.0,18,6,1416,1065.84,31.348235294117643,8,United Kingdom,0.0
13744.0,25,2,1249,1156.36,16.060555555555553,54,United Kingdom,0.0
13745.0,92,2,1146,777.36,13.881428571428572,46,United Kingdom,0.0
13746.0,343,1,83,176.69,19.63222222222222,9,United Kingdom,0.0
13747.0,303,2,68,249.39999999999998,41.56666666666666,4,United Kingdom,0.0
13748.0,25,9,1108,2268.35,38.44661016949152,40,United Kingdom,0.0
13750.0,70,10,1285,3271.55,46.736428571428576,47,United Kingdom,330.63
13751.0,218,1,152,296.25,32.916666666666664,9,United Kingdom,0.0
13752.0,54,7,1007,1590.73,16.744526315789475,75,United Kingdom,0.0
13753.0,217,4,1450,2094.57,26.182125000000003,64,United Kingdom,0.0
13754.0,81,3,315,447.05,21.288095238095238,16,United Kingdom,0.0
13756.0,23,17,4096,6990.31,23.53639730639731,134,United Kingdom,292.99
13757.0,604,1,54,195.55,24.44375,8,United Kingdom,0.0
13758.0,131,13,4717,8577.95,29.888327526132407,199,United Kingdom,0.0
13759.0,1,1,267,560.4100000000001,23.35041666666667,24,United Kingdom,0.0
13760.0,186,4,522,1211.94,13.466000000000001,80,United Kingdom,151.70000000000002
13761.0,109,5,661,1373.23,16.347976190476192,82,United Kingdom,578.9399999999999
13762.0,148,5,2608,2472.48,70.64228571428572,23,United Kingdom,0.0
13763.0,347,2,2496,3502.48,100.07085714285715,35,United Kingdom,1714.96
13764.0,0,6,2099,2953.26,7.8544148936170215,295,United Kingdom,0.0
13765.0,583,1,297,352.821,20.754176470588238,17,United Kingdom,0.0
13766.0,425,1,137,190.35,11.197058823529412,16,United Kingdom,0.0
13767.0,10,69,13382,31623.54,41.88548344370861,117,United Kingdom,380.31
13768.0,656,2,373,875.97,26.544545454545457,30,United Kingdom,0.0
13769.0,22,18,2267,5180.53,20.639561752988048,111,United Kingdom,0.0
13770.0,352,4,468,785.37,16.361875,48,United Kingdom,0.0
13771.0,129,7,2488,4559.22,27.300718562874252,135,United Kingdom,1169.6
13772.0,26,7,1219,2668.31,5.294265873015873,356,United Kingdom,0.0
13773.0,326,2,174,301.54,15.870526315789474,19,United Kingdom,0.0
13774.0,11,1,192,345.0,15.681818181818182,22,United Kingdom,0.0
13775.0,520,1,455,1049.66,16.661269841269842,63,United Kingdom,0.0
13776.0,358,2,2,623.98,311.99,1,United Kingdom,0.0
13777.0,7,55,20178,43522.76,131.88715151515152,44,United Kingdom,3953.35
13778.0,33,4,511,1124.49,25.55659090909091,33,United Kingdom,0.0
13779.0,445,1,53,161.13,5.967777777777777,27,United Kingdom,0.0
13780.0,100,2,336,492.09000000000003,9.463269230769232,43,United Kingdom,0.0
13781.0,180,3,300,778.83,13.663684210526316,56,United Kingdom,0.0
13782.0,54,10,464,1369.65,7.1709424083769635,151,United Kingdom,254.01
13783.0,417,4,3437,1542.09,154.209,4,United Kingdom,0.0
13784.0,24,12,2599,2571.59,65.93820512820513,13,United Kingdom,300.48
13785.0,358,4,151,542.49,18.083000000000002,26,United Kingdom,0.0
13786.0,297,6,1652,3358.94,27.088225806451614,80,United Kingdom,0.0
13787.0,5,6,998,1222.5,14.215116279069768,71,United Kingdom,0.0
13788.0,435,1,1,3.75,3.75,1,United Kingdom,0.0
13789.0,318,1,258,239.45999999999998,13.303333333333333,18,United Kingdom,0.0
13791.0,57,2,1200,1516.0,137.8181818181818,7,United Kingdom,0.0
13792.0,217,2,92,263.0,18.785714285714285,14,United Kingdom,120.95
13793.0,576,1,52,96.0,13.714285714285714,7,United Kingdom,0.0
13794.0,476,1,63,126.03,14.003333333333334,9,United Kingdom,0.0
13795.0,318,4,1250,836.3,28.837931034482757,23,United Kingdom,0.0
13796.0,429,1,218,289.7,13.168181818181818,22,United Kingdom,0.0
13797.0,366,3,573,1179.45,15.121153846153847,71,United Kingdom,0.0
13798.0,2,98,44127,69104.52,107.30515527950311,154,United Kingdom,2517.2200000000003
13799.0,46,9,1539,2803.57,26.448773584905663,64,United Kingdom,0.0
13800.0,239,3,891,1679.56,23.00767123287671,73,United Kingdom,0.0
13802.0,68,19,14129,26259.11,58.61408482142857,212,United Kingdom,0.0
13803.0,185,3,831,1338.91,17.16551282051282,73,United Kingdom,0.0
13804.0,8,7,1650,2855.71,18.423935483870967,140,United Kingdom,0.0
13805.0,59,1,728,500.24,83.37333333333333,6,United Kingdom,424.36
13807.0,297,3,152,534.8,16.7125,24,United Kingdom,0.0
13808.0,23,2,324,723.1,20.66,33,United Kingdom,795.4
13809.0,235,3,281,679.7,27.188000000000002,23,Cyprus,0.0
13811.0,113,3,68,814.5,62.65384615384615,7,Germany,0.0
13812.0,35,1,191,278.74,13.937000000000001,20,Germany,260.26
13813.0,0,7,1177,2357.93,19.170162601626014,75,Germany,0.0
13814.0,22,3,1214,2257.32,28.573670886075952,56,Germany,0.0
13815.0,102,6,4786,6426.13,20.335854430379747,188,Germany,0.0
13817.0,281,1,63,128.7,14.299999999999999,9,Germany,0.0
13818.0,359,1,60,61.28,12.256,5,United Kingdom,0.0
13819.0,231,6,2309,2642.35,26.161881188118812,47,United Kingdom,0.0
13820.0,348,3,287,660.65,7.3405555555555555,68,United Kingdom,0.0
